Id,Lookup_Id,Link_Id,Factor,Order_Num,Checksum,LinkType,DataMode
885,324,333,0,0,1626826207,NULL,NULL
886,324,331,0,0,-824612691,NULL,NULL
887,324,332,0,0,-201264654,NULL,NULL
888,324,335,0,0,961856806,NULL,NULL
897,303,351,0,0,-669503975,NULL,NULL
898,303,353,0,0,1053215442,NULL,NULL
972,319,379,0,0,2011309292,NULL,NULL
901,315,319,0,0,2094261282,NULL,NULL
966,303,378,0,0,-1778824443,NULL,NULL
903,326,322,0,0,-1070178482,NULL,NULL
904,326,327,0,0,-1223906248,NULL,NULL
372,312,206,0,0,528171861,NULL,NULL
373,312,8,0,0,58920036,NULL,NULL
374,312,50,0,0,-1018473630,NULL,NULL
375,312,171,0,0,-1622650425,NULL,NULL
376,303,223,0,0,522460232,NULL,NULL
377,312,223,0,0,-1216227640,NULL,NULL
378,312,163,0,0,-1624342873,NULL,NULL
379,312,166,0,0,567573037,NULL,NULL
380,312,52,0,0,-1214450831,NULL,NULL
381,312,205,0,0,1963684571,NULL,NULL
382,312,208,0,0,-1480978552,NULL,NULL
383,312,172,0,0,1478028363,NULL,NULL
384,312,173,0,0,1641018468,NULL,NULL
385,312,167,0,0,-1384468632,NULL,NULL
386,312,169,0,0,-798842895,NULL,NULL
387,312,112,0,0,314175068,NULL,NULL
388,312,204,0,0,-172217306,NULL,NULL
389,303,222,0,0,-144002317,NULL,NULL
390,312,222,0,0,-1561905985,NULL,NULL
391,312,84,0,0,1887910599,NULL,NULL
392,312,170,0,0,-1976650832,NULL,NULL
393,312,164,0,0,1184622780,NULL,NULL
394,312,207,0,0,-1620216393,NULL,NULL
395,312,168,0,0,1550656171,NULL,NULL
396,312,216,0,0,481461594,NULL,NULL
397,312,165,0,0,464292717,NULL,NULL
398,312,174,0,0,1173571244,NULL,NULL
399,313,199,0,0,-1395321591,NULL,NULL
400,313,48,0,0,1984224538,NULL,NULL
401,313,131,0,0,376006966,NULL,NULL
402,313,45,0,0,-1995343397,NULL,NULL
403,313,46,0,0,37381415,NULL,NULL
404,313,44,0,0,930849833,NULL,NULL
405,313,135,0,0,1624562424,NULL,NULL
406,313,200,0,0,1322808689,NULL,NULL
407,313,132,0,0,1879102208,NULL,NULL
408,313,128,0,0,472745401,NULL,NULL
409,313,124,0,0,1516989639,NULL,NULL
410,313,49,0,0,-2041367863,NULL,NULL
411,313,185,0,0,1429730509,NULL,NULL
412,313,215,0,0,-945658661,NULL,NULL
413,313,197,0,0,2034321898,NULL,NULL
414,313,184,0,0,-1653587063,NULL,NULL
415,313,129,0,0,692223537,NULL,NULL
416,313,47,0,0,1151770394,NULL,NULL
417,313,198,0,0,1032741212,NULL,NULL
418,313,183,0,0,885263523,NULL,NULL
419,313,126,0,0,489547689,NULL,NULL
420,313,125,0,0,448581567,NULL,NULL
421,303,219,0,0,33341857,NULL,NULL
422,314,219,0,0,1567992324,NULL,NULL
423,314,7,0,0,622467218,NULL,NULL
424,314,116,0,0,-1338735375,NULL,NULL
425,314,147,0,0,195730658,NULL,NULL
426,314,225,0,0,-1888787912,NULL,NULL
427,314,68,0,0,-1899464875,NULL,NULL
428,314,6,0,0,1786126143,NULL,NULL
429,314,24,0,0,624013563,NULL,NULL
905,326,325,0,0,-390984159,NULL,NULL
431,314,178,0,0,-74062602,NULL,NULL
432,314,108,0,0,-89349816,NULL,NULL
433,314,106,0,0,1982086842,NULL,NULL
434,314,107,0,0,1341335189,NULL,NULL
435,314,23,0,0,1013909972,NULL,NULL
436,314,105,0,0,1957560178,NULL,NULL
959,313,134,0,0,-1630709559,NULL,NULL
960,313,130,0,0,2014893644,NULL,NULL
985,310,57,0,0,1222015740,NULL,NULL
308,308,61,0,0,-279398678,NULL,NULL
309,308,58,0,0,169781096,NULL,NULL
310,308,63,0,0,1334156034,NULL,NULL
311,308,56,0,0,2046146411,NULL,NULL
312,308,59,0,0,1760310288,NULL,NULL
313,308,64,0,0,-1018704181,NULL,NULL
961,313,133,0,0,1119964947,NULL,NULL
315,308,60,0,0,1453835046,NULL,NULL
316,308,65,0,0,279699555,NULL,NULL
317,308,62,0,0,-714270778,NULL,NULL
437,314,70,0,0,-1857351246,NULL,NULL
438,314,203,0,0,300977501,NULL,NULL
439,303,306,0,0,373750955,NULL,NULL
440,314,306,0,0,-576228249,NULL,NULL
441,314,202,0,0,-2027999604,NULL,NULL
442,314,209,0,0,-779235830,NULL,NULL
443,314,291,0,0,2001571565,NULL,NULL
444,314,218,0,0,1778542192,NULL,NULL
445,315,3,0,0,2022729575,NULL,NULL
446,315,214,0,0,1225853421,NULL,NULL
447,315,31,0,0,320879626,NULL,NULL
448,315,53,0,0,-1410127755,NULL,NULL
449,315,210,0,0,736915699,NULL,NULL
450,315,4,0,0,1023840066,NULL,NULL
451,315,82,0,0,1926219937,NULL,NULL
452,315,83,0,0,2049835197,NULL,NULL
453,315,54,0,0,1294083800,NULL,NULL
454,315,32,0,0,1149195791,NULL,NULL
455,315,34,0,0,-455173396,NULL,NULL
456,315,2,0,0,-261487192,NULL,NULL
457,315,30,0,0,-482880551,NULL,NULL
458,315,194,0,0,-1666957835,NULL,NULL
459,315,33,0,0,1760622422,NULL,NULL
460,303,226,0,0,-1965345506,NULL,NULL
461,315,226,0,0,645336269,NULL,NULL
462,315,55,0,0,1747400534,NULL,NULL
463,315,5,0,0,-50835487,NULL,NULL
464,315,195,0,0,-52695187,NULL,NULL
465,315,111,0,0,-1643776351,NULL,NULL
466,316,41,0,0,1371279855,NULL,NULL
467,316,141,0,0,650291501,NULL,NULL
468,316,140,0,0,1874133036,NULL,NULL
469,316,40,0,0,876024538,NULL,NULL
470,316,211,0,0,-462608050,NULL,NULL
471,316,138,0,0,-1085305,NULL,NULL
472,316,139,0,0,-26726337,NULL,NULL
473,316,187,0,0,-220519283,NULL,NULL
474,303,221,0,0,-565758216,NULL,NULL
475,316,221,0,0,1882523660,NULL,NULL
476,316,188,0,0,593811630,NULL,NULL
477,316,212,0,0,393496557,NULL,NULL
478,316,137,0,0,1721787677,NULL,NULL
479,316,192,0,0,1330220567,NULL,NULL
480,316,109,0,0,-1749469778,NULL,NULL
481,316,110,0,0,-312645617,NULL,NULL
482,316,193,0,0,-1621657541,NULL,NULL
483,316,136,0,0,-1229024463,NULL,NULL
484,316,213,0,0,-1211498257,NULL,NULL
485,316,191,0,0,153693662,NULL,NULL
486,316,190,0,0,145648998,NULL,NULL
487,316,189,0,0,1917464775,NULL,NULL
488,317,305,0,0,-324958087,NULL,NULL
489,317,180,0,0,841180924,NULL,NULL
490,317,9,0,0,1057394377,NULL,NULL
491,317,156,0,0,-1176345051,NULL,NULL
492,317,181,0,0,-829658488,NULL,NULL
493,317,154,0,0,-2101559358,NULL,NULL
494,317,12,0,0,932527449,NULL,NULL
495,317,11,0,0,-1128390235,NULL,NULL
496,317,179,0,0,-1214382867,NULL,NULL
497,317,182,0,0,-872043712,NULL,NULL
498,317,155,0,0,-207925676,NULL,NULL
499,317,14,0,0,-94487917,NULL,NULL
500,317,157,0,0,-598205243,NULL,NULL
501,317,13,0,0,-1943958616,NULL,NULL
502,318,186,0,0,-1279049069,NULL,NULL
503,318,17,0,0,102929415,NULL,NULL
504,318,304,0,0,-793433620,NULL,NULL
505,318,28,0,0,-1731678254,NULL,NULL
506,318,177,0,0,846084354,NULL,NULL
906,326,323,0,0,141682698,NULL,NULL
508,318,217,0,0,-1579053960,NULL,NULL
509,318,160,0,0,-401446634,NULL,NULL
510,318,16,0,0,-1682732914,NULL,NULL
511,318,161,0,0,1885150876,NULL,NULL
512,318,86,0,0,2094819362,NULL,NULL
513,318,96,0,0,1333157332,NULL,NULL
514,318,97,0,0,-711012080,NULL,NULL
515,318,162,0,0,-408679487,NULL,NULL
516,318,15,0,0,-283696144,NULL,NULL
517,318,201,0,0,-1821238584,NULL,NULL
518,318,29,0,0,557308446,NULL,NULL
519,318,158,0,0,-1053167866,NULL,NULL
520,318,95,0,0,-373712710,NULL,NULL
521,318,176,0,0,-874914648,NULL,NULL
522,318,18,0,0,-1347478917,NULL,NULL
523,319,121,0,0,-1859002483,NULL,NULL
524,319,51,0,0,933373100,NULL,NULL
525,319,146,0,0,-884681630,NULL,NULL
875,323,322,0,0,-1215770960,NULL,NULL
527,303,308,0,0,-1810719045,NULL,NULL
528,321,312,0,0,-2087324632,NULL,NULL
529,321,311,0,0,-1186173577,NULL,NULL
876,323,327,0,0,-119380655,NULL,NULL
531,321,310,0,0,553851645,NULL,NULL
532,303,313,0,0,-1847586589,NULL,NULL
533,303,314,0,0,-439065883,NULL,NULL
534,303,315,0,0,-603751734,NULL,NULL
535,303,316,0,0,-421862507,NULL,NULL
536,303,317,0,0,-413293779,NULL,NULL
537,317,313,0,0,108497821,NULL,NULL
877,323,325,0,0,-1487091896,NULL,NULL
878,323,323,0,0,258984154,NULL,NULL
879,323,328,0,0,-1469216969,NULL,NULL
880,323,324,0,0,1068685533,NULL,NULL
881,323,326,0,0,1611430596,NULL,NULL
908,326,324,0,0,1347749963,NULL,NULL
909,326,326,0,0,267102802,NULL,NULL
910,323,349,0,0,1858015683,NULL,NULL
911,323,350,0,0,341527650,NULL,NULL
912,323,354,0,0,1045880005,NULL,NULL
913,327,355,0,0,-929642654,NULL,NULL
914,327,362,0,0,1276833752,NULL,NULL
915,327,366,0,0,-1752707052,NULL,NULL
916,327,359,0,0,-1233095029,NULL,NULL
917,327,364,0,0,-1395062285,NULL,NULL
918,327,367,0,0,794875518,NULL,NULL
919,327,360,0,0,1532273784,NULL,NULL
920,327,361,0,0,-1777599774,NULL,NULL
921,327,358,0,0,-1027641661,NULL,NULL
922,327,357,0,0,-624925412,NULL,NULL
923,327,363,0,0,942012304,NULL,NULL
924,327,356,0,0,1986505126,NULL,NULL
925,327,365,0,0,1975950777,NULL,NULL
926,323,369,0,0,-993579048,NULL,NULL
927,323,368,0,0,886095883,NULL,NULL
928,314,220,0,0,406299794,NULL,NULL
967,303,379,0,0,1710138582,NULL,NULL
931,329,229,0,0,-960555610,NULL,NULL
932,329,228,0,0,-952609506,NULL,NULL
933,329,230,0,0,-658820103,NULL,NULL
934,329,227,0,0,1919406787,NULL,NULL
935,331,339,0,0,1496139574,NULL,NULL
1496,349,424,0,0,-25799328,NULL,NULL
937,333,321,0,0,556113941,NULL,NULL
938,334,341,0,0,2077072257,NULL,NULL
939,335,344,0,0,-998088170,NULL,NULL
940,336,348,0,0,-421347251,NULL,NULL
941,337,347,0,0,246979044,NULL,NULL
942,338,370,0,0,-1144851854,NULL,NULL
943,339,336,0,0,-142224081,NULL,NULL
944,339,337,0,0,-833434368,NULL,NULL
945,340,343,0,0,-919703487,NULL,NULL
946,330,372,0,0,1156789377,NULL,NULL
947,341,342,0,0,1550588273,NULL,NULL
948,342,318,0,0,1849613295,NULL,NULL
949,343,345,0,0,119735050,NULL,NULL
950,344,346,0,0,-992270902,NULL,NULL
951,345,373,0,0,1122791709,NULL,NULL
952,346,340,0,0,-1308365490,NULL,NULL
953,347,338,0,0,-557568972,NULL,NULL
954,309,317,0,0,690740346,NULL,NULL
955,309,330,0,0,1934583804,NULL,NULL
956,318,351,0,0,1038902225,NULL,NULL
957,319,314,0,0,-570291898,NULL,NULL
958,314,329,0,0,2012664173,NULL,NULL
962,308,320,0,0,1955257647,NULL,NULL
963,319,224,0,0,333945297,NULL,NULL
964,319,353,0,0,1257195340,NULL,NULL
965,348,375,0,0,-1178970695,NULL,NULL
1217,349,399,0,0,-1905483543,NULL,NULL
970,350,376,0,0,125067891,NULL,NULL
971,335,381,0,0,570051436,NULL,NULL
974,351,382,0,0,-1394199328,NULL,NULL
975,351,383,0,0,1559354163,NULL,NULL
976,346,384,0,0,-516155899,NULL,NULL
977,346,385,0,0,288094678,NULL,NULL
980,352,388,0,0,1615121620,NULL,NULL
981,352,389,0,0,-1873599737,NULL,NULL
982,352,390,0,0,455594445,NULL,NULL
983,303,391,0,0,661040171,NULL,NULL
984,317,391,0,0,1096915006,NULL,NULL
