EMSQL,dbo,tblCommunicationAction,Link_1,varchar
EMSQL,dbo,tblCommunicationAction,Priority,int
EMSQL,dbo,tblCommunicationAction,Telephone,nvarchar
EMSQL,dbo,tblCommunicationAction_Custom,CommunicationAction_ID,int
EMSQL,dbo,tblCommunicationCategories,Checksum,int
EMSQL,dbo,tblCommunicationCategories,DefaultActionDue,int
EMSQL,dbo,tblCommunicationCategories,DefaultPriority,int
EMSQL,dbo,tblCommunicationCategories,Id,int
EMSQL,dbo,tblCommunicationCategories,Name,nvarchar
EMSQL,dbo,tblCommunicationCategories,ParentId,int
EMSQL,dbo,TransmissionDates,Date,date
EMSQL,dbo,TransmissionDates,DownloadHistoryId,int
EMSQL,dbo,TransmissionDates,Id,int
EMSQL,dbo,TransmissionDates,TransmissionType,int
EMSQL,dbo,TransmissionDates,ZoneId,int
EMSQL,dbo,TransmissionDetails,LastUpdatedDate,date
EMSQL,dbo,TransmissionDetails,OffTakingFactor,float
EMSQL,dbo,TransmissionDetails,TransmissionDateId,int
EMSQL,dbo,TransmissionDetails,TransmissionPeriodIndex,int
EMSQL,dbo,TransmissionDownloadHistory,Changed,bit
EMSQL,dbo,TransmissionDownloadHistory,DownloadDate,datetime
EMSQL,dbo,TransmissionDownloadHistory,ErrorMessage,ntext
EMSQL,dbo,TransmissionDownloadHistory,FileName,varchar
EMSQL,dbo,TransmissionDownloadHistory,FileVersion,int
EMSQL,dbo,TransmissionDownloadHistory,Id,int
EMSQL,dbo,TransmissionDownloadHistory,Processed,bit
EMSQL,dbo,TransmissionTypes,Code,varchar
EMSQL,dbo,TransmissionTypes,Id,int
EMSQL,dbo,TransmissionTypes,Name,varchar
EMSQL,dbo,TransmissionTypes,SequenceNumber,int
EMSQL,dbo,UserPermissions,AccessPermission,int
EMSQL,dbo,UserPermissions,CheckCode,nvarchar
EMSQL,dbo,UserPermissions,ClientGroupId,int
EMSQL,dbo,UserPermissions,Id,int
EMSQL,dbo,UserPermissions,PermissionId,int
EMSQL,dbo,UserPermissions,UserId,int
EMSQL,dbo,UserRoleMemberships,CheckCode,varchar
EMSQL,dbo,UserRoleMemberships,ClientGroup_Id,int
EMSQL,dbo,UserRoleMemberships,Id,int
EMSQL,dbo,UserRoleMemberships,User_Id,int
EMSQL,dbo,UserRoleMemberships,UserRole_Id,int
EMSQL,dbo,UserRolePermissions,CheckCode,varchar
EMSQL,dbo,UserRolePermissions,ClientGroup_Id,int
EMSQL,dbo,UserRolePermissions,Id,int
EMSQL,dbo,UserRolePermissions,Permission_Id,int
EMSQL,dbo,UserRolePermissions,UserRole_Id,int
EMSQL,dbo,UserRoles,Globally_Applied,bit
EMSQL,dbo,UserRoles,Id,int
EMSQL,dbo,UserRoles,Name,varchar
EMSQL,dbo,Users,AD_GUID,nvarchar
EMSQL,dbo,Users,Id,int
EMSQL,dbo,Users,Password,nvarchar
EMSQL,dbo,Users,PasswordExpiry,nvarchar
EMSQL,dbo,Users,SingleSignOn,int
EMSQL,dbo,Users,Username,nvarchar
EMSQL,dbo,ValidationPass,DataRecordId,int
EMSQL,dbo,ValidationPass,Id,int
EMSQL,dbo,ValidationPass,Last_Update,datetime
EMSQL,dbo,ValidationPass,Last_User,varchar
EMSQL,dbo,ValidationPass,Parameter,float
EMSQL,dbo,ValidationPass,Type,varchar
EMSQL,dbo,ValidationPass,ValidationId,int
EMSQL,dbo,ValidationProfile,Id,int
EMSQL,dbo,ValidationProfile,Name,varchar
EMSQL,dbo,ValidationProfile,UserProfile,bit
EMSQL,dbo,ValidationTestSettings,Id,int
EMSQL,dbo,ValidationTestSettings,TestAction,int
EMSQL,dbo,ValidationTestSettings,TestId,int
EMSQL,dbo,ValidationTestSettings,Tolerance,real
EMSQL,dbo,ValidationTestSettings,ValidationProfileId,int
EMSQL,dbo,VirtDataSets,Checksum,int
EMSQL,dbo,VirtDataSets,Factor,real
EMSQL,dbo,VirtDataSets,Id,int
EMSQL,dbo,VirtDataSets,Point_Id,int
EMSQL,dbo,VirtDataSets,Virt_Id,int
EMSQL,dbo,VirtDataSets,Virt_Type,nvarchar
